Order Date,Listing Address,Formatted Address,Order/Listing
12/04/25 11:11 AM,"233 E Huntington Dr, Tempe, AZ 85282",233 e huntington dr tempe az 85282,Listing
12/04/25 11:33 AM,"3434 E Baseline Rd unit 232 bldg 4, Phoenix, AZ 85042",3434 e baseline rd unit 232 bldg 4 phoenix az 85042,Listing
2025-12-04 10:25:29,"1141 N Paseo Del Cervato, Green Valley, AZ 85614",1141 n paseo del cervato green valley az 85614,
12/04/25 11:49 AM,"132 E Granite Trail, Casa Grande, AZ 85122",132 e granite trail casa grande az 85122,Listing
2025-12-04 11:54:37,"9749 E Tahoe Ave, Mesa, AZ 85212",9749 e tahoe ave mesa az 85212,
2025-12-04 11:52:19,"373 S Paseo Sarta C, Green Valley, AZ 85614",373 s paseo sarta c green valley az 85614,
2025-12-04 11:31:05,"5240 N 61st St 3, Paradise Valley, AZ 85253",5240 n 61st st 3 paradise valley az 85253,
12/04/25 12:14 PM,"6568 N 15th Dr, Phoenix, AZ 85015",6568 n 15th dr phoenix az 85015,Listing
12/04/25 12:22 PM,"6521 N 15th Dr, Phoenix, AZ 85015",6521 n 15th dr phoenix az 85015,Listing
2025-12-04 12:26:44,"201 S Greenfield Rd, Mesa, AZ 85205",201 s greenfield rd mesa az 85205,
12/04/25 1:03 PM,"2867 W Owl Vista Pl, Oro Valley, AZ 85742",2867 w owl vista pl oro valley az 85742,Listing
2025-12-04 13:11:56,"11921 N Spearfish St, Surprise, AZ 85388",11921 n spearfish st surprise az 85388,
2025-12-04 12:08:42,"10332 W Buckhorn Trail, Peoria, AZ 85383",10332 w buckhorn trail peoria az 85383,
12/04/25 1:26 PM,"5839 W Hearn Rd, Glendale, AZ 85306",5839 w hearn rd glendale az 85306,Listing
2025-12-04 13:30:55,"891 E Cereus Pass, Queen Creek, AZ 85140",891 e cereus pass queen creek az 85140,
12/04/25 2:21 PM,"701 White Spar Rd, Prescott, AZ 86303",701 white spar rd prescott az 86303,Listing
2025-12-04 15:04:32,"62207 E Sand Crest Dr, Tucson, AZ 85739",62207 e sand crest dr tucson az 85739,
12/04/25 3:07 PM,"29419 N 119th Ln, Peoria, AZ 85383",29419 n 119th ln peoria az 85383,Listing
2025-12-04 15:01:56,"5957 W Keim Dr c, Glendale, AZ 85301",5957 w keim dr c glendale az 85301,
12/04/25 3:14 PM,"1511 W Sierra Vista Dr, Phoenix, AZ 85015",1511 w sierra vista dr phoenix az 85015,Listing
2025-12-04 15:19:31,"16150 N 138th Ln, Surprise, AZ 85374",16150 n 138th ln surprise az 85374,
12/04/25 3:22 PM,"12950 W Red Fox Rd, Peoria, AZ 85383",12950 w red fox rd peoria az 85383,Listing
2025-12-04 15:25:20,"182 Sassafras Rd, Mooresville, NC 28115",182 sassafras rd mooresville nc 28115,
12/04/25 3:34 PM,"10055 E Mountainview Lake Dr, Scottsdale, AZ 85258",10055 e mountainview lake dr scottsdale az 85258,Listing
2025-12-04 15:52:53,"14680 W Morning Star Trail, Surprise, AZ 85374",14680 w morning star trail surprise az 85374,
12/04/25 3:56 PM,"3725 N Warren Ave, Tucson, AZ 85719",3725 n warren ave tucson az 85719,Listing
12/04/25 4:17 PM,"1417 W Wagoner Rd, Phoenix, AZ 85023",1417 w wagoner rd phoenix az 85023,Listing
12/04/25 4:27 PM,"6668 E Windsor Ln, Norcross, GA 30093",6668 e windsor ln norcross ga 30093,Listing
12/04/25 4:38 PM,"1125 Boulevard Dr SE, Atlanta, GA 30317",1125 boulevard dr se atlanta ga 30317,Listing
2025-12-02 9:40:22,"1910 S Portland Ave, Gilbert, AZ 85295",1910 s portland ave gilbert az 85295,
12/04/25 5:08 PM,"12332 N Sunrise Shadow Dr, Marana, AZ 85658",12332 n sunrise shadow dr marana az 85658,Listing
12/04/25 5:14 PM,"914 Bouldercrest Dr SE, Atlanta, GA 30316",914 bouldercrest dr se atlanta ga 30316,Listing
12/04/25 5:26 PM,"2742 Mountbery Dr, Snellville, GA 30039",2742 mountbery dr snellville ga 30039,Listing
12/04/25 5:33 PM,"3725 N Warren Ave, Tucson, AZ 85719",3725 n warren ave tucson az 85719,Listing
12/04/25 5:36 PM,"3774 Hollow Oak Ln, Lithonia, GA 30038",3774 hollow oak ln lithonia ga 30038,Listing
12/04/25 6:08 PM,"8116 N 18th Way, Phoenix, AZ 85020",8116 n 18th way phoenix az 85020,Listing
12/04/25 6:18 PM,"603 W Mickelson Ln, Green Valley, AZ 85614",603 w mickelson ln green valley az 85614,Listing
12/04/25 6:26 PM,"21383 W Granada Rd, Buckeye, AZ 85396",21383 w granada rd buckeye az 85396,Listing
12/04/25 8:13 PM,"5839 W Hearn Rd, Glendale, AZ 85306",5839 w hearn rd glendale az 85306,Listing
12/04/25 9:07 PM,"120 W Key W Dr, Casa Grande, AZ 85122",120 w key w dr casa grande az 85122,Listing
12/04/25 10:16 PM,"1916 E Elm St, Tucson, AZ 85719",1916 e elm st tucson az 85719,Listing
12/04/25 11:23 PM,"65159 E Diamond Ridge Ct, Tucson, AZ 85739",65159 e diamond ridge ct tucson az 85739,Listing
12/04/25 11:41 PM,"4751 S Longmore Dr, Green Valley, AZ 85622",4751 s longmore dr green valley az 85622,Listing
12/05/25 12:25 AM,"12687 N Red Eagle Dr, Oro Valley, AZ 85755",12687 n red eagle dr oro valley az 85755,Listing
12/05/25 12:55 AM,"2621 W Cavalry Dr, Phoenix, AZ 85086",2621 w cavalry dr phoenix az 85086,Listing
12/05/25 1:07 AM,"3818 Yorkford Dr, Charlotte, NC 28269",3818 yorkford dr charlotte nc 28269,Listing
12/05/25 1:18 AM,"13032 St Filagree Dr, Riverview, FL 33579",13032 st filagree dr riverview fl 33579,Listing
12/05/25 2:48 AM,"3725 N Warren Ave, Tucson, AZ 85719",3725 n warren ave tucson az 85719,Listing
12/05/25 4:20 AM,"12687 N Red Eagle Dr, Oro Valley, AZ 85755",12687 n red eagle dr oro valley az 85755,Listing
12/05/25 7:23 AM,"12687 N Red Eagle Dr, Oro Valley, AZ 85755",12687 n red eagle dr oro valley az 85755,Listing
12/05/25 7:43 AM,"1923 W Falcon Dr, Chandler, AZ 85286",1923 w falcon dr chandler az 85286,Listing
12/05/25 7:45 AM,"21383 W Granada Rd, Buckeye, AZ 85396",21383 w granada rd buckeye az 85396,Listing
12/05/25 7:47 AM,"10055 E Mountainview Lake Dr, Scottsdale, AZ 85258",10055 e mountainview lake dr scottsdale az 85258,Listing
2025-12-05 8:14:12,"4717 S Fairfax Dr, Green Valley, AZ 85622",4717 s fairfax dr green valley az 85622,
2025-12-05 8:28:56,"8438 E Bonita Dr, Scottsdale, AZ 85250",8438 e bonita dr scottsdale az 85250,
2025-12-05 10:04:34,"1516 E Cheyenne St, Gilbert, AZ 85296",1516 e cheyenne st gilbert az 85296,
2025-12-05 10:13:35,"4161 S Westcotta Dr, Green Valley, AZ 85622",4161 s westcotta dr green valley az 85622,
2025-12-05 10:19:37,"575 W Vía Rosaldo, Green Valley, AZ 85614",575 w vía rosaldo green valley az 85614,
2025-12-05 10:50:54,"18002 N 12th St 26, Phoenix, AZ 85022",18002 n 12th st 26 phoenix az 85022,
12/05/25 11:03 AM,"2013 Piping Plover Way, Jacksonville, FL 32224",2013 piping plover way jacksonville fl 32224,Listing
2025-12-05 11:24:37,"2251 S Osborn Ln, Gilbert, AZ 85295",2251 s osborn ln gilbert az 85295,
2025-12-05 11:26:45,"37303 S Vista Park Dr, Tucson, AZ 85739",37303 s vista park dr tucson az 85739,
2025-12-05 11:31:14,"8356 W Desert Spoon Dr, Peoria, AZ 85383",8356 w desert spoon dr peoria az 85383,
2025-12-05 11:38:05,"6782 W Rowel Rd, Peoria, AZ 85383",6782 w rowel rd peoria az 85383,
12/05/25 12:03 PM,"6679 S Lyon Dr, Gilbert, AZ 85298",6679 s lyon dr gilbert az 85298,Listing
2025-12-05 11:56:27,"3914 E Andorra Dr, Phoenix, AZ 85032",3914 e andorra dr phoenix az 85032,
2025-12-05 13:07:30,"7277 E Camelback Rd, Scottsdale, AZ 85251",7277 e camelback rd scottsdale az 85251,
2025-12-05 13:05:22,"10734 N Kilimanjaro Ave, Oro Valley, AZ 85737",10734 n kilimanjaro ave oro valley az 85737,
12/05/25 1:15 PM,"10948 E Rising Sun Dr, Scottsdale, AZ 85262",10948 e rising sun dr scottsdale az 85262,Listing
2025-12-05 13:18:23,"1524 E 10th St, Casa Grande, AZ 85122",1524 e 10th st casa grande az 85122,
2025-12-05 13:34:20,"2050 AZ-89A, Cottonwood, AZ 86326",2050 az-89a cottonwood az 86326,
2025-12-05 13:31:38,"3611 S Via De La Cometa, Green Valley, AZ 85622",3611 s via de la cometa green valley az 85622,
12/05/25 1:54 PM,"640 W Emerald Key Dr, Green Valley, AZ 85614",640 w emerald key dr green valley az 85614,Listing
12/05/25 2:47 PM,"15707 E Cactus Dr, Fountain Hills, AZ 85268",15707 e cactus dr fountain hills az 85268,Listing
12/05/25 2:54 PM,"725 West Camino Tunera, Sahuarita, AZ 85629",725 west camino tunera sahuarita az 85629,Listing
2025-12-05 15:00:55,"1925 E Lamar Rd, Phoenix, AZ 85016",1925 e lamar rd phoenix az 85016,
2025-12-05 15:01:25,"9707 E Mountain View Rd 1446, Scottsdale, AZ 85258",9707 e mountain view rd 1446 scottsdale az 85258,
12/05/25 3:07 PM,"9749 E Tahoe Ave, Mesa, AZ 85212",9749 e tahoe ave mesa az 85212,Listing
2025-12-05 15:26:07,"12006 N 64th St, Scottsdale, AZ 85254",12006 n 64th st scottsdale az 85254,
2025-12-05 14:43:32,"105 S Irving Ave, Tucson, AZ 85711",105 s irving ave tucson az 85711,
2025-12-05 15:31:31,"105 S Irving Ave, Tucson, AZ 85711",105 s irving ave tucson az 85711,
2025-12-05 15:45:15,"8000 E Tulip Tree St, Tucson, AZ 85730",8000 e tulip tree st tucson az 85730,
12/05/25 3:50 PM,"820 N 8th Ave, Phoenix, AZ 85007",820 n 8th ave phoenix az 85007,Listing
12/05/25 3:59 PM,"5957 W Keim Dr c, Glendale, AZ 85301",5957 w keim dr c glendale az 85301,Listing
2025-12-05 16:07:00,"4640 Haley Farms Dr, Cumming, GA 30028",4640 haley farms dr cumming ga 30028,
12/05/25 4:12 PM,"4820 N 89th Ave unit 98, Phoenix, AZ 85037",4820 n 89th ave unit 98 phoenix az 85037,Listing
12/05/25 4:13 PM,"16150 N 138th Ln, Surprise, AZ 85374",16150 n 138th ln surprise az 85374,Listing
12/05/25 4:18 PM,"5240 N 61st St 3, Paradise Valley, AZ 85253",5240 n 61st st 3 paradise valley az 85253,Listing
12/05/25 4:25 PM,"1910 S Portland Ave, Gilbert, AZ 85295",1910 s portland ave gilbert az 85295,Listing
12/05/25 4:27 PM,"848 Cam Diestro, Oro Valley, AZ 85704",848 cam diestro oro valley az 85704,Listing
12/05/25 4:29 PM,"640 W Emerald Key Dr, Green Valley, AZ 85614",640 w emerald key dr green valley az 85614,Listing
12/05/25 4:56 PM,"8427 W Glendale Ave 88, Glendale, AZ 85305",8427 w glendale ave 88 glendale az 85305,Listing
12/05/25 5:28 PM,"5335 S Siesta Ln, Tempe, AZ 85283",5335 s siesta ln tempe az 85283,Listing
12/05/25 5:32 PM,"14277 N Copperstone Dr, Oro Valley, AZ 85755",14277 n copperstone dr oro valley az 85755,Listing
12/05/25 5:38 PM,"39642 S Old Arena Dr, Tucson, AZ 85739",39642 s old arena dr tucson az 85739,Listing
12/05/25 5:40 PM,"2330 N 81st St, Scottsdale, AZ 85257",2330 n 81st st scottsdale az 85257,Listing
12/05/25 5:55 PM,"14617 N Desert Rock Dr, Oro Valley, AZ 85755",14617 n desert rock dr oro valley az 85755,Listing
12/05/25 6:47 PM,"3343 E Russell St, Mesa, AZ 85213",3343 e russell st mesa az 85213,Listing
2025-12-05 18:52:31,"13297 Emerald View Ct, Wellington, FL 33414",13297 emerald view ct wellington fl 33414,
12/05/25 7:03 PM,"5843 E Dodge St, Mesa, AZ 85205",5843 e dodge st mesa az 85205,Listing
12/05/25 7:17 PM,"4826 N 34th Pl, Phoenix, AZ 85018",4826 n 34th pl phoenix az 85018,Listing
12/05/25 7:24 PM,"9812 E Skyview Dr, Tucson, AZ 85748",9812 e skyview dr tucson az 85748,Listing
12/05/25 7:37 PM,"1622 E Aspen Ave, Buckeye, AZ 85326",1622 e aspen ave buckeye az 85326,Listing
2025-12-05 19:06:34,"12503 W Skyview Dr, Sun City West, AZ 85375",12503 w skyview dr sun city west az 85375,
12/05/25 7:56 PM,"182 Sassafras Rd, Mooresville, NC 28115",182 sassafras rd mooresville nc 28115,Listing
12/05/25 8:36 PM,"3461 S Abrego Dr, Green Valley, AZ 85614",3461 s abrego dr green valley az 85614,Listing
2025-12-05 20:35:13,"22826 N 120th Ln, Sun City, AZ 85373",22826 n 120th ln sun city az 85373,
12/05/25 9:38 PM,"6803 E Main St 1102, Scottsdale, AZ 85251",6803 e main st 1102 scottsdale az 85251,Listing
12/06/25 4:02 AM,"820 N 8th Ave, Phoenix, AZ 85007",820 n 8th ave phoenix az 85007,Listing
12/06/25 5:10 AM,"14277 N Copperstone Dr, Oro Valley, AZ 85755",14277 n copperstone dr oro valley az 85755,Listing
12/06/25 6:07 AM,"848 Cam Diestro, Oro Valley, AZ 85704",848 cam diestro oro valley az 85704,Listing
12/06/25 6:12 AM,"14617 N Desert Rock Dr, Oro Valley, AZ 85755",14617 n desert rock dr oro valley az 85755,Listing
12/06/25 6:18 AM,"39642 S Old Arena Dr, Tucson, AZ 85739",39642 s old arena dr tucson az 85739,Listing
12/06/25 6:20 AM,"3343 E Russell St, Mesa, AZ 85213",3343 e russell st mesa az 85213,Listing
12/06/25 9:01 AM,"5843 E Dodge St, Mesa, AZ 85205",5843 e dodge st mesa az 85205,Listing
12/06/25 9:03 AM,"820 N 8th Ave, Phoenix, AZ 85007",820 n 8th ave phoenix az 85007,Listing
12/06/25 9:05 AM,"3461 S Abrego Dr, Green Valley, AZ 85614",3461 s abrego dr green valley az 85614,Listing
12/06/25 9:09 AM,"3461 S Abrego Dr, Green Valley, AZ 85614",3461 s abrego dr green valley az 85614,Listing
12/06/25 9:14 AM,"6679 S Lyon Dr, Gilbert, AZ 85298",6679 s lyon dr gilbert az 85298,Listing
12/06/25 9:22 AM,"8373 S Egyptian Dr, Tucson, AZ 85747",8373 s egyptian dr tucson az 85747,Listing
12/06/25 9:29 AM,"8373 S Egyptian Dr, Tucson, AZ 85747",8373 s egyptian dr tucson az 85747,Listing
12/06/25 9:42 AM,"6803 E Main St 1102, Scottsdale, AZ 85251",6803 e main st 1102 scottsdale az 85251,Listing
12/06/25 9:44 AM,"1910 S Portland Ave, Gilbert, AZ 85295",1910 s portland ave gilbert az 85295,Listing
12/06/25 9:45 AM,"9812 E Skyview Dr, Tucson, AZ 85748",9812 e skyview dr tucson az 85748,Listing
12/06/25 9:47 AM,"14277 N Copperstone Dr, Oro Valley, AZ 85755",14277 n copperstone dr oro valley az 85755,Listing
12/06/25 9:47 AM,"14617 N Desert Rock Dr, Oro Valley, AZ 85755",14617 n desert rock dr oro valley az 85755,Listing
12/06/25 9:48 AM,"848 Cam Diestro, Oro Valley, AZ 85704",848 cam diestro oro valley az 85704,Listing
2025-12-06 10:00:05,"2486 Rio Verde Dr, Cottonwood, AZ 86326",2486 rio verde dr cottonwood az 86326,
12/06/25 10:40 AM,"725 West Camino Tunera, Sahuarita, AZ 85629",725 west camino tunera sahuarita az 85629,Listing
12/06/25 11:37 AM,"373 S Paseo Sarta C, Green Valley, AZ 85614",373 s paseo sarta c green valley az 85614,Listing
2025-12-06 11:38:55,"4234 N 42nd Pl, Phoenix, AZ 85018",4234 n 42nd pl phoenix az 85018,
12/06/25 12:19 PM,"12432 W Madero Dr, Arizona City, AZ 85123",12432 w madero dr arizona city az 85123,Listing
12/06/25 12:33 PM,"8507 E Plaza Ave, Scottsdale, AZ 85250",8507 e plaza ave scottsdale az 85250,Listing
2025-12-06 12:16:52,"7808 N La Cañada Dr, Tucson, AZ 85704",7808 n la cañada dr tucson az 85704,
12/06/25 12:55 PM,"14617 N Desert Rock Dr, Oro Valley, AZ 85755",14617 n desert rock dr oro valley az 85755,Listing
12/06/25 1:10 PM,"8000 E Tulip Tree St, Tucson, AZ 85730",8000 e tulip tree st tucson az 85730,Listing
12/06/25 1:25 PM,"1985 S San Vincent Dr, Green Valley, AZ 85614",1985 s san vincent dr green valley az 85614,Listing
12/06/25 3:09 PM,"39642 S Old Arena Dr, Tucson, AZ 85739",39642 s old arena dr tucson az 85739,Listing
12/06/25 3:30 PM,"4640 Haley Farms Dr, Cumming, GA 30028",4640 haley farms dr cumming ga 30028,Listing
2025-12-06 12:04:09,"2218 E Brooks Farms Rd, Gilbert, AZ 85298",2218 e brooks farms rd gilbert az 85298,
2025-12-06 15:37:14,"5043 S Paseo Sin Oblea, Green Valley, AZ 85622",5043 s paseo sin oblea green valley az 85622,
2025-12-06 15:40:46,"1435 E Artemis Trail, San Tan Valley, AZ 85140",1435 e artemis trail san tan valley az 85140,
2025-12-06 15:46:36,"22679 E Russet Rd, Queen Creek, AZ 85142",22679 e russet rd queen creek az 85142,
12/06/25 4:09 PM,"2251 S Osborn Ln, Gilbert, AZ 85295",2251 s osborn ln gilbert az 85295,Listing
2025-12-07 8:29:51,"16179 W Sherman St, Goodyear, AZ 85338",16179 w sherman st goodyear az 85338,
2025-12-07 8:33:40,"14001 E Voss St, Vail, AZ 85641",14001 e voss st vail az 85641,
2025-12-07 8:33:16,"3005 W Ferruccio Pl, Phoenix, AZ 85086",3005 w ferruccio pl phoenix az 85086,
2025-12-07 8:37:22,"7413 S 40th Ave, Phoenix, AZ 85041",7413 s 40th ave phoenix az 85041,
2025-12-07 8:39:55,"2024 S Baldwin unit 125, Mesa, AZ 85209",2024 s baldwin unit 125 mesa az 85209,
2025-12-07 8:42:17,"8852 W Hess St, Tolleson, AZ 85353",8852 w hess st tolleson az 85353,
2025-12-07 8:45:06,"2832 E Augusta Ave, Chandler, AZ 85249",2832 e augusta ave chandler az 85249,
2025-12-07 8:47:43,"2061 E Appaloosa Rd, Gilbert, AZ 85296",2061 e appaloosa rd gilbert az 85296,
2025-12-07 8:50:12,"1210 E Beth Dr, Phoenix, AZ 85042",1210 e beth dr phoenix az 85042,
2025-12-07 8:52:42,"14241 W Port Royale Ln, Surprise, AZ 85379",14241 w port royale ln surprise az 85379,
2025-12-07 8:55:11,"2715 N 90th Ave, Phoenix, AZ 85037",2715 n 90th ave phoenix az 85037,
2025-12-07 9:02:31,"1021 E Lumberjack Trail, Sahuarita, AZ 85629",1021 e lumberjack trail sahuarita az 85629,
2025-12-07 9:04:50,"4013 E Shadow Branch Dr, Tucson, AZ 85756",4013 e shadow branch dr tucson az 85756,
2025-12-07 9:08:16,"6661 E Gehrig Ln, Tucson, AZ 85756",6661 e gehrig ln tucson az 85756,
2025-12-07 9:10:22,"9131 S Whispering Pine Dr, Tucson, AZ 85756",9131 s whispering pine dr tucson az 85756,
2025-12-07 9:12:21,"700 Locustberry Dr, Red Oak, TX 75154",700 locustberry dr red oak tx 75154,
2025-12-07 9:14:42,"1641 Prescott Cir, Flower Mound, TX 75028",1641 prescott cir flower mound tx 75028,
2025-12-07 9:16:44,"1404 Cherokee Rose Ln, Burleson, TX 76028",1404 cherokee rose ln burleson tx 76028,
2025-12-07 9:19:01,"135 Rim Rock Rd, Aledo, TX 76008",135 rim rock rd aledo tx 76008,
2025-12-07 9:20:55,"737 Tuscany Trail, Fort Worth, TX 76179",737 tuscany trail fort worth tx 76179,
2025-12-07 9:23:37,"340 Creekside Way, Waxahachie, TX 75165",340 creekside way waxahachie tx 75165,
2025-12-07 9:25:39,"629 Nemitz St, Crowley, TX 76036",629 nemitz st crowley tx 76036,
2025-12-07 9:27:34,"1113 Skylark Dr, Burleson, TX 76028",1113 skylark dr burleson tx 76028,
2025-12-07 9:29:38,"7152 Little Mohican Dr, Fort Worth, TX 76179",7152 little mohican dr fort worth tx 76179,
2025-12-07 9:31:12,"4009 Freedom St, Heartland, TX 75126",4009 freedom st heartland tx 75126,
2025-12-07 9:34:12,"2010 Misty Hollow Ct, Forney, TX 75126",2010 misty hollow ct forney tx 75126,
2025-12-07 9:36:05,"10709 Vista Heights Blvd, Fort Worth, TX 76108",10709 vista heights blvd fort worth tx 76108,
2025-12-07 9:38:06,"3124 Prairie Aster Dr, Lancaster, TX 75134",3124 prairie aster dr lancaster tx 75134,
2025-12-07 9:40:22,"2205 Jefferson Trail, Denton, TX 76205",2205 jefferson trail denton tx 76205,
2025-12-07 9:42:53,"612 Granite Ridge Dr, Fort Worth, TX 76179",612 granite ridge dr fort worth tx 76179,
2025-12-07 9:45:38,"5813 Berryline Way, Austin, TX 78724",5813 berryline way austin tx 78724,
2025-12-07 9:47:53,"5908 Gerard Dr, Austin, TX 78744",5908 gerard dr austin tx 78744,
2025-12-07 9:49:51,"2521 Claudia Dr, Leander, TX 78641",2521 claudia dr leander tx 78641,
2025-12-07 9:51:38,"7702 Dragon Fly Loop, Gibsonton, FL 33534",7702 dragon fly loop gibsonton fl 33534,
2025-12-07 9:53:25,"3144 Summer House Dr, Valrico, FL 33594",3144 summer house dr valrico fl 33594,
2025-12-07 9:55:37,"5611 Brookdale Way, Tampa, FL 33625",5611 brookdale way tampa fl 33625,
2025-12-07 11:29:15,"1322 W Taylor St, Phoenix, AZ 85007",1322 w taylor st phoenix az 85007,
2025-12-07 14:30:15,"37794 S Skyline Dr, Tucson, AZ 85739",37794 s skyline dr tucson az 85739,
2025-12-07 15:30:16,"15839 W Yavapai St, Goodyear, AZ 85338",15839 w yavapai st goodyear az 85338,
2025-12-07 15:32:29,"1035 Octavia Ct, Winder, GA 30680",1035 octavia ct winder ga 30680,
2025-12-07 16:49:38,"2504 E Josephine View Dr, Sahuarita, AZ 85629",2504 e josephine view dr sahuarita az 85629,
2025-12-07 17:03:48,"7921 E Willetta St, Scottsdale, AZ 85257",7921 e willetta st scottsdale az 85257,
2025-12-07 17:42:05,"15 Drum Beat Cir, Sedona, AZ 86336",15 drum beat cir sedona az 86336,
2025-12-07 19:56:23,"2771 W Anklam Rd C, Tucson, AZ 85745",2771 w anklam rd c tucson az 85745,
2025-12-07 20:30:04,"2705 S Zinnia, Mesa, AZ 85209",2705 s zinnia mesa az 85209,
12/07/25 11:20 PM,"1565 N Paseo Cerca, Green Valley, AZ 85614",1565 n paseo cerca green valley az 85614,Listing
12/07/25 11:20 PM,"8356 W Desert Spoon Dr, Peoria, AZ 85383",8356 w desert spoon dr peoria az 85383,Listing
12/07/25 11:20 PM,"1565 N Paseo Cerca, Green Valley, AZ 85614",1565 n paseo cerca green valley az 85614,Listing
12/07/25 11:20 PM,"6782 W Rowel Rd, Peoria, AZ 85383",6782 w rowel rd peoria az 85383,Listing
12/07/25 11:20 PM,"848 Cam Diestro, Oro Valley, AZ 85704",848 cam diestro oro valley az 85704,Listing
12/07/25 11:20 PM,"1516 E Cheyenne St, Gilbert, AZ 85296",1516 e cheyenne st gilbert az 85296,Listing
12/07/25 11:20 PM,"2735 N Silver Reef Dr, Nogales, AZ 85621",2735 n silver reef dr nogales az 85621,Listing
12/07/25 11:20 PM,"8373 S Egyptian Dr, Tucson, AZ 85747",8373 s egyptian dr tucson az 85747,Listing
12/07/25 11:20 PM,"7548 E Minnezona Ave, Scottsdale, AZ 85251",7548 e minnezona ave scottsdale az 85251,Listing
12/07/25 11:20 PM,"2363 E Wide View Ct, Oro Valley, AZ 85755",2363 e wide view ct oro valley az 85755,Listing
12/07/25 11:20 PM,"39642 S Old Arena Dr, Tucson, AZ 85739",39642 s old arena dr tucson az 85739,Listing
12/07/25 11:20 PM,"13297 Emerald View Ct, Wellington, FL 33414",13297 emerald view ct wellington fl 33414,Listing
2025-12-07 23:37:18,"730 W Carob Pl, Chandler, AZ 85248",730 w carob pl chandler az 85248,
2025-12-08 6:42:15,"119 Willow Dove Ave, Las Vegas, NV 89123",119 willow dove ave las vegas nv 89123,
2025-12-08 7:02:00,"1462 Starlight Canyon Ave, Las Vegas, NV 89183",1462 starlight canyon ave las vegas nv 89183,
2025-12-08 8:37:46,"549 E McKellips Rd 44, Mesa, AZ 85203",549 e mckellips rd 44 mesa az 85203,
2025-12-08 8:49:53,"17517 W Pinnacle Vis Dr, Surprise, AZ 85387",17517 w pinnacle vis dr surprise az 85387,
12/08/25 9:08 AM,"1641 Prescott Cir, Flower Mound, TX 75028",1641 prescott cir flower mound tx 75028,Listing
12/08/25 9:16 AM,"2205 Jefferson Trail, Denton, TX 76205",2205 jefferson trail denton tx 76205,Listing
2025-12-08 9:20:56,"1079 E Jasper Dr, Gilbert, AZ 85296",1079 e jasper dr gilbert az 85296,
2025-12-08 9:25:38,"316 Wildcat Ct, Gardner, KS 66030",316 wildcat ct gardner ks 66030,
2025-12-08 9:27:18,"5601 Greenwich Dr, Arlington, TX 76018",5601 greenwich dr arlington tx 76018,
2025-12-08 9:36:26,"4923 Panola Mill Dr, Stonecrest, GA 30038",4923 panola mill dr stonecrest ga 30038,
2025-12-08 10:08:41,,,
2025-12-08 10:16:04,"36009 N 136th St, Scottsdale, AZ 85262",36009 n 136th st scottsdale az 85262,
2025-12-08 10:26:54,"7471 E Northern Ave, Scottsdale, AZ 85258",7471 e northern ave scottsdale az 85258,
2025-12-08 10:13:26,"8113 E Oak St, Scottsdale, AZ 85257",8113 e oak st scottsdale az 85257,
2025-12-08 10:47:32,"8311 East Vía de Ventura 1126, Scottsdale, AZ 85258",8311 east vía de ventura 1126 scottsdale az 85258,
12/08/25 10:50 AM,"3914 E Andorra Dr, Phoenix, AZ 85032",3914 e andorra dr phoenix az 85032,Listing
2025-12-08 10:51:52,"5112 S Dakota Vista Pl, Tucson, AZ 85746",5112 s dakota vista pl tucson az 85746,
12/08/25 10:59 AM,"16179 W Sherman St, Goodyear, AZ 85338",16179 w sherman st goodyear az 85338,Listing
2025-12-08 11:34:04,"5216 E Janice Wy, Scottsdale, AZ 85254",5216 e janice wy scottsdale az 85254,
12/08/25 11:56 AM,"9306 S 35th Glen, Phoenix, AZ 85339",9306 s 35th glen phoenix az 85339,Listing
2025-12-08 11:57:03,,,
2025-12-08 12:05:48,"815 W Westchester Ave, Tempe, AZ 85283",815 w westchester ave tempe az 85283,
2025-12-08 12:07:27,,,
12/08/25 12:10 PM,"3005 W Ferruccio Pl, Phoenix, AZ 85086",3005 w ferruccio pl phoenix az 85086,Listing
2025-12-08 11:59:24,"33278 S Colony Dr, Red Rock, AZ 85145",33278 s colony dr red rock az 85145,
2025-12-08 12:15:17,"9707 E Mountain View Rd 1446, Scottsdale, AZ 85258",9707 e mountain view rd 1446 scottsdale az 85258,
2025-12-08 12:22:59,"3470 E Paradise Dr, Phoenix, AZ 85028",3470 e paradise dr phoenix az 85028,
12/08/25 12:45 PM,"2061 E Appaloosa Rd, Gilbert, AZ 85296",2061 e appaloosa rd gilbert az 85296,Listing
12/08/25 12:46 PM,"2061 E Appaloosa Rd, Gilbert, AZ 85296",2061 e appaloosa rd gilbert az 85296,Listing
2025-12-08 13:10:27,"4409 E Janice Wy, Phoenix, AZ 85032",4409 e janice wy phoenix az 85032,
12/08/25 1:17 PM,"1141 N Paseo Del Cervato, Green Valley, AZ 85614",1141 n paseo del cervato green valley az 85614,Listing
2025-12-08 14:20:57,"423 S Racine, Mesa, AZ 85206",423 s racine mesa az 85206,
12/08/25 2:24 PM,"2832 E Augusta Ave, Chandler, AZ 85249",2832 e augusta ave chandler az 85249,Listing
2025-12-08 14:55:54,"37107 Wild Barley Path, Queen Creek, AZ 85140",37107 wild barley path queen creek az 85140,
2025-12-08 15:15:40,"1137 W Mohave St, Phoenix, AZ 85007",1137 w mohave st phoenix az 85007,
